ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType,report_date
PYPL,"PayPal Holdings, Inc.",2018-07-25T00:00:00.000Z,TNS,0.57,0.58,2.47,EDT,0,EQUITY,2018-07-25
PYPL,"PayPal Holdings, Inc.",2018-10-18T00:00:00.000Z,TNS,0.54,0.58,7.21,EDT,0,EQUITY,2018-10-18
PYPL,"PayPal Holdings, Inc.",2019-01-30T00:00:00.000Z,TNS,0.67,0.69,3.45,EDT,0,EQUITY,2019-01-30
PYPL,"PayPal Holdings, Inc.",2019-04-24T00:00:00.000Z,TNS,0.68,0.78,15.21,EDT,0,EQUITY,2019-04-24
PYPL,"PayPal Holdings, Inc.",2019-07-24T00:00:00.000Z,TNS,0.75,0.86,15.44,EDT,0,EQUITY,2019-07-24
PYPL,"PayPal Holdings, Inc.",2019-10-23T00:00:00.000Z,TNS,0.52,0.61,16.41,EDT,0,EQUITY,2019-10-23
PYPL,"PayPal Holdings, Inc.",2020-01-29T00:00:00.000Z,TNS,0.84,0.86,2.99,EDT,0,EQUITY,2020-01-29
PYPL,"PayPal Holdings, Inc.",2020-05-06T00:00:00.000Z,TNS,0.75,0.66,-12.12,EDT,0,EQUITY,2020-05-06
PYPL,"PayPal Holdings, Inc.",2020-07-29T00:00:00.000Z,TNS,0.88,1.07,22.01,EDT,0,EQUITY,2020-07-29
PYPL,"PayPal Holdings, Inc.",2020-11-02T00:00:00.000Z,TNS,0.94,1.07,13.59,EDT,0,EQUITY,2020-11-02
PENN,"Penn National Gaming, Inc.",1999-02-16T00:00:00.000Z,TNS,0.03,0.03,-16.67,EDT,0,EQUITY,1999-02-16
PENN,"Penn National Gaming, Inc.",1999-07-28T00:00:00.000Z,TNS,0.02,0.0,-100.0,EDT,0,EQUITY,1999-07-28
PENN,"Penn National Gaming, Inc.",2000-04-25T00:00:00.000Z,TNS,0.05,0.06,26.32,EDT,0,EQUITY,2000-04-25
PENN,"Penn National Gaming, Inc.",2000-07-25T00:00:00.000Z,TNS,0.07,0.1,40.35,EDT,0,EQUITY,2000-07-25
PENN,"Penn National Gaming, Inc.",2000-10-25T00:00:00.000Z,TNS,0.08,0.1,18.18,EDT,0,EQUITY,2000-10-25
PENN,"Penn National Gaming, Inc.",2001-02-08T00:00:00.000Z,TNS,0.05,0.05,0.0,EDT,0,EQUITY,2001-02-08
PENN,"Penn National Gaming, Inc.",2001-04-23T00:00:00.000Z,TNS,0.08,0.08,-1.09,EDT,0,EQUITY,2001-04-23
PENN,"Penn National Gaming, Inc.",2001-07-25T00:00:00.000Z,TNS,0.1,0.1,1.41,EDT,0,EQUITY,2001-07-25
PENN,"Penn National Gaming, Inc.",2001-10-25T00:00:00.000Z,TNS,0.12,0.12,-0.3,EDT,0,EQUITY,2001-10-25
PENN,"Penn National Gaming, Inc.",2002-02-04T00:00:00.000Z,TNS,0.08,0.09,4.09,EDT,0,EQUITY,2002-02-04
PENN,"Penn National Gaming, Inc.",2002-04-23T00:00:00.000Z,TNS,0.12,0.13,8.05,EDT,0,EQUITY,2002-04-23
PENN,"Penn National Gaming, Inc.",2002-07-25T00:00:00.000Z,TNS,0.14,0.14,1.82,EDT,0,EQUITY,2002-07-25
PENN,"Penn National Gaming, Inc.",2002-10-23T00:00:00.000Z,TNS,0.14,0.14,0.51,EDT,0,EQUITY,2002-10-23
PENN,"Penn National Gaming, Inc.",2003-02-12T00:00:00.000Z,TNS,0.1,0.1,-2.56,EDT,0,EQUITY,2003-02-12
PENN,"Penn National Gaming, Inc.",2003-05-01T00:00:00.000Z,TNS,0.16,0.18,15.6,EDT,0,EQUITY,2003-05-01
PENN,"Penn National Gaming, Inc.",2003-07-24T00:00:00.000Z,TNS,0.22,0.24,5.62,EDT,0,EQUITY,2003-07-24
PENN,"Penn National Gaming, Inc.",2003-10-23T00:00:00.000Z,TNS,0.2,0.23,12.75,EDT,0,EQUITY,2003-10-23
PENN,"Penn National Gaming, Inc.",2004-02-03T00:00:00.000Z,TNS,0.17,0.17,-2.59,EDT,0,EQUITY,2004-02-03
PENN,"Penn National Gaming, Inc.",2004-04-21T00:00:00.000Z,TNS,0.21,0.26,26.83,EDT,0,EQUITY,2004-04-21
PENN,"Penn National Gaming, Inc.",2004-07-27T00:00:00.000Z,TNS,0.27,0.3,12.99,EDT,0,EQUITY,2004-07-27
PENN,"Penn National Gaming, Inc.",2004-10-26T00:00:00.000Z,TNS,0.28,0.28,-0.88,EDT,0,EQUITY,2004-10-26
PENN,"Penn National Gaming, Inc.",2005-02-03T00:00:00.000Z,TNS,0.21,0.22,3.86,EDT,0,EQUITY,2005-02-03
PENN,"Penn National Gaming, Inc.",2005-04-26T00:00:00.000Z,TNS,0.28,0.31,9.01,EDT,0,EQUITY,2005-04-26
PENN,"Penn National Gaming, Inc.",2005-07-28T00:00:00.000Z,TNS,0.37,0.38,2.7,EDT,0,EQUITY,2005-07-28
PENN,"Penn National Gaming, Inc.",2005-10-27T00:00:00.000Z,TNS,0.31,0.37,18.59,EDT,0,EQUITY,2005-10-27
PENN,"Penn National Gaming, Inc.",2006-02-15T00:00:00.000Z,TNS,0.43,0.45,4.38,EDT,0,EQUITY,2006-02-15
PENN,"Penn National Gaming, Inc.",2006-04-25T00:00:00.000Z,TNS,0.53,0.56,6.06,EDT,0,EQUITY,2006-04-25
PENN,"Penn National Gaming, Inc.",2006-07-27T00:00:00.000Z,TNS,0.49,0.49,0.75,EDT,0,EQUITY,2006-07-27
PENN,"Penn National Gaming, Inc.",2006-10-26T00:00:00.000Z,TNS,0.5,0.47,-5.87,EDT,0,EQUITY,2006-10-26
PENN,"Penn National Gaming, Inc.",2007-02-08T00:00:00.000Z,TNS,0.36,0.32,-12.26,EDT,0,EQUITY,2007-02-08
PENN,"Penn National Gaming, Inc.",2007-04-26T00:00:00.000Z,TNS,0.47,0.49,4.53,EDT,0,EQUITY,2007-04-26
PENN,"Penn National Gaming, Inc.",2007-07-26T00:00:00.000Z,TNS,0.47,0.49,4.57,EDT,0,EQUITY,2007-07-26
PENN,"Penn National Gaming, Inc.",2007-10-25T00:00:00.000Z,TNS,0.53,0.54,1.36,EDT,0,EQUITY,2007-10-25
PENN,"Penn National Gaming, Inc.",2008-02-07T00:00:00.000Z,TNS,0.41,0.37,-8.74,EDT,0,EQUITY,2008-02-07
PENN,"Penn National Gaming, Inc.",2008-04-24T00:00:00.000Z,TNS,0.49,0.45,-7.62,EDT,0,EQUITY,2008-04-24
PENN,"Penn National Gaming, Inc.",2008-07-24T00:00:00.000Z,TNS,0.43,0.43,0.52,EDT,0,EQUITY,2008-07-24
PENN,"Penn National Gaming, Inc.",2008-10-27T00:00:00.000Z,TNS,0.34,0.33,-4.18,EDT,0,EQUITY,2008-10-27
PENN,"Penn National Gaming, Inc.",2009-02-05T00:00:00.000Z,TNS,0.25,0.18,-26.83,EDT,0,EQUITY,2009-02-05
PENN,"Penn National Gaming, Inc.",2009-04-23T00:00:00.000Z,TNS,0.33,0.4,19.45,EDT,0,EQUITY,2009-04-23
PENN,"Penn National Gaming, Inc.",2009-07-29T00:00:00.000Z,TNS,0.36,0.32,-11.44,EDT,0,EQUITY,2009-07-29
PENN,"Penn National Gaming, Inc.",2009-10-21T00:00:00.000Z,TNS,0.35,0.33,-5.09,EDT,0,EQUITY,2009-10-21
PENN,"Penn National Gaming, Inc.",2010-02-04T00:00:00.000Z,TNS,0.18,0.13,-28.57,EDT,0,EQUITY,2010-02-04
PENN,"Penn National Gaming, Inc.",2010-04-22T00:00:00.000Z,TNS,0.23,0.34,50.69,EDT,0,EQUITY,2010-04-22
PENN,"Penn National Gaming, Inc.",2010-07-22T00:00:00.000Z,TNS,0.28,0.29,4.61,EDT,0,EQUITY,2010-07-22
PENN,"Penn National Gaming, Inc.",2010-10-21T00:00:00.000Z,TNS,0.33,0.37,12.1,EDT,0,EQUITY,2010-10-21
PENN,"Penn National Gaming, Inc.",2011-02-03T00:00:00.000Z,TNS,0.27,0.3,9.23,EDT,0,EQUITY,2011-02-03
PENN,"Penn National Gaming, Inc.",2011-04-21T00:00:00.000Z,TNS,0.41,0.48,18.13,EDT,0,EQUITY,2011-04-21
PENN,"Penn National Gaming, Inc.",2011-07-21T00:00:00.000Z,TNS,0.47,0.55,15.95,EDT,0,EQUITY,2011-07-21
PENN,"Penn National Gaming, Inc.",2011-10-20T00:00:00.000Z,TNS,0.55,0.6,9.3,EDT,0,EQUITY,2011-10-20
PENN,"Penn National Gaming, Inc.",2012-02-02T00:00:00.000Z,TNS,0.49,0.48,-2.72,EDT,0,EQUITY,2012-02-02
PENN,"Penn National Gaming, Inc.",2012-04-19T00:00:00.000Z,TNS,0.6,0.74,24.12,EDT,0,EQUITY,2012-04-19
PENN,"Penn National Gaming, Inc.",2012-07-24T00:00:00.000Z,TNS,0.63,0.62,-2.0,EDT,0,EQUITY,2012-07-24
PENN,"Penn National Gaming, Inc.",2012-10-18T00:00:00.000Z,TNS,0.55,0.57,3.09,EDT,0,EQUITY,2012-10-18
PENN,"Penn National Gaming, Inc.",2013-01-31T00:00:00.000Z,TNS,0.48,0.28,-41.44,EDT,0,EQUITY,2013-01-31
PENN,"Penn National Gaming, Inc.",2013-04-18T00:00:00.000Z,TNS,0.65,0.69,6.37,EDT,0,EQUITY,2013-04-18
PENN,"Penn National Gaming, Inc.",2013-07-23T00:00:00.000Z,TNS,0.62,0.82,31.75,EDT,0,EQUITY,2013-07-23
PENN,"Penn National Gaming, Inc.",2013-10-17T00:00:00.000Z,TNS,0.46,0.4,-13.34,EDT,0,EQUITY,2013-10-17
PENN,"Penn National Gaming, Inc.",2014-02-06T00:00:00.000Z,TNS,0.11,3.89,3316.78,EDT,0,EQUITY,2014-02-06
PENN,"Penn National Gaming, Inc.",2014-04-24T00:00:00.000Z,TNS,0.05,0.05,5.84,EDT,0,EQUITY,2014-04-24
PENN,"Penn National Gaming, Inc.",2014-07-24T00:00:00.000Z,TNS,0.07,0.04,-46.13,EDT,0,EQUITY,2014-07-24
PENN,"Penn National Gaming, Inc.",2014-10-23T00:00:00.000Z,TNS,0.06,0.1,81.82,EDT,0,EQUITY,2014-10-23
PENN,"Penn National Gaming, Inc.",2015-01-29T00:00:00.000Z,TNS,-0.02,-3.18,-14354.55,EDT,0,EQUITY,2015-01-29
PENN,"Penn National Gaming, Inc.",2015-04-23T00:00:00.000Z,TNS,0.11,0.12,12.15,EDT,0,EQUITY,2015-04-23
PENN,"Penn National Gaming, Inc.",2015-07-23T00:00:00.000Z,TNS,0.14,0.19,39.71,EDT,0,EQUITY,2015-07-23
PENN,"Penn National Gaming, Inc.",2015-10-22T00:00:00.000Z,TNS,0.19,0.05,-73.96,EDT,0,EQUITY,2015-10-22
PENN,"Penn National Gaming, Inc.",2016-02-04T00:00:00.000Z,TNS,0.07,-0.11,-261.76,EDT,0,EQUITY,2016-02-04
PENN,"Penn National Gaming, Inc.",2016-04-28T00:00:00.000Z,TNS,0.23,0.26,14.54,EDT,0,EQUITY,2016-04-28
PENN,"Penn National Gaming, Inc.",2016-07-28T00:00:00.000Z,TNS,0.29,0.37,28.92,EDT,0,EQUITY,2016-07-28
PENN,"Penn National Gaming, Inc.",2016-10-27T00:00:00.000Z,TNS,0.28,0.51,80.85,EDT,0,EQUITY,2016-10-27
PENN,"Penn National Gaming, Inc.",2017-02-02T00:00:00.000Z,TNS,-0.14,0.05,135.46,EDT,0,EQUITY,2017-02-02
PENN,"Penn National Gaming, Inc.",2017-04-27T00:00:00.000Z,TNS,0.08,0.06,-27.71,EDT,0,EQUITY,2017-04-27
PENN,"Penn National Gaming, Inc.",2017-07-27T00:00:00.000Z,TNS,0.26,0.18,-30.23,EDT,0,EQUITY,2017-07-27
PENN,"Penn National Gaming, Inc.",2017-10-26T00:00:00.000Z,TNS,0.21,8.43,3857.75,EDT,0,EQUITY,2017-10-26
PENN,"Penn National Gaming, Inc.",2018-02-08T00:00:00.000Z,TNS,0.18,-0.57,-420.22,EDT,0,EQUITY,2018-02-08
PENN,"Penn National Gaming, Inc.",2018-04-26T00:00:00.000Z,TNS,0.42,0.48,14.83,EDT,0,EQUITY,2018-04-26
PENN,"Penn National Gaming, Inc.",2018-07-26T00:00:00.000Z,TNS,0.51,0.57,11.76,EDT,0,EQUITY,2018-07-26
PENN,"Penn National Gaming, Inc.",2018-11-01T00:00:00.000Z,TNS,0.45,0.38,-14.61,EDT,0,EQUITY,2018-11-01
PENN,"Penn National Gaming, Inc.",2019-02-07T00:00:00.000Z,TNS,-0.36,-0.37,-1.93,EDT,0,EQUITY,2019-02-07
PENN,"Penn National Gaming, Inc.",2019-05-02T00:00:00.000Z,TNS,0.38,0.35,-7.41,EDT,0,EQUITY,2019-05-02
PENN,"Penn National Gaming, Inc.",2019-08-01T00:00:00.000Z,TNS,0.35,0.44,26.44,EDT,0,EQUITY,2019-08-01
PENN,"Penn National Gaming, Inc.",2019-10-31T00:00:00.000Z,TNS,0.44,0.38,-12.64,EDT,0,EQUITY,2019-10-31
PENN,"Penn National Gaming, Inc.",2020-02-06T00:00:00.000Z,TNS,0.37,0.7,89.7,EDT,0,EQUITY,2020-02-06
PENN,"Penn National Gaming, Inc.",2020-05-07T00:00:00.000Z,TNS,-0.09,-5.26,-5877.27,EDT,0,EQUITY,2020-05-07
PENN,"Penn National Gaming, Inc.",2020-08-06T00:00:00.000Z,TNS,-2.11,-1.69,19.87,EDT,0,EQUITY,2020-08-06
PENN,"Penn National Gaming, Inc.",2020-10-29T00:00:00.000Z,TNS,0.53,0.93,76.81,EDT,0,EQUITY,2020-10-29
PNR,Pentair plc,1999-01-26T00:00:00.000Z,TNS,0.38,0.38,-0.44,EDT,0,EQUITY,1999-01-26
PNR,Pentair plc,1999-04-19T00:00:00.000Z,TNS,0.3,0.31,2.52,EDT,0,EQUITY,1999-04-19
PNR,Pentair plc,1999-07-19T00:00:00.000Z,TNS,0.33,0.33,0.19,EDT,0,EQUITY,1999-07-19
PNR,Pentair plc,1999-10-18T00:00:00.000Z,TNS,0.34,0.35,1.05,EDT,0,EQUITY,1999-10-18
PNR,Pentair plc,2000-01-31T00:00:00.000Z,TNS,0.45,0.45,0.84,EDT,0,EQUITY,2000-01-31
PNR,Pentair plc,2000-04-18T00:00:00.000Z,TNS,0.35,0.35,-0.47,EDT,0,EQUITY,2000-04-18
PNR,Pentair plc,2000-07-20T00:00:00.000Z,TNS,0.38,0.38,0.0,EDT,0,EQUITY,2000-07-20
PNR,Pentair plc,2000-10-17T00:00:00.000Z,TNS,0.47,0.13,-72.04,EDT,0,EQUITY,2000-10-17
PNR,Pentair plc,2001-02-01T00:00:00.000Z,TNS,-0.03,-0.01,70.73,EDT,0,EQUITY,2001-02-01
PNR,Pentair plc,2001-04-23T00:00:00.000Z,TNS,0.2,0.21,5.37,EDT,0,EQUITY,2001-04-23
PNR,Pentair plc,2001-07-20T00:00:00.000Z,TNS,0.29,0.29,-0.95,EDT,0,EQUITY,2001-07-20
PNR,Pentair plc,2001-10-19T00:00:00.000Z,TNS,0.25,0.25,0.28,EDT,0,EQUITY,2001-10-19
PNR,Pentair plc,2002-02-07T00:00:00.000Z,TNS,0.11,0.14,23.52,EDT,0,EQUITY,2002-02-07
PNR,Pentair plc,2002-04-16T00:00:00.000Z,TNS,0.19,0.22,12.67,EDT,0,EQUITY,2002-04-16
PNR,Pentair plc,2002-07-23T00:00:00.000Z,TNS,0.43,0.43,1.18,EDT,0,EQUITY,2002-07-23
PNR,Pentair plc,2002-10-15T00:00:00.000Z,TNS,0.38,0.38,-0.53,EDT,0,EQUITY,2002-10-15
PNR,Pentair plc,2003-01-30T00:00:00.000Z,TNS,0.27,0.28,3.95,EDT,0,EQUITY,2003-01-30
PNR,Pentair plc,2003-04-17T00:00:00.000Z,TNS,0.27,0.28,3.7,EDT,0,EQUITY,2003-04-17
PNR,Pentair plc,2003-07-17T00:00:00.000Z,TNS,0.44,0.44,0.0,EDT,0,EQUITY,2003-07-17
PNR,Pentair plc,2003-10-16T00:00:00.000Z,TNS,0.38,0.39,2.15,EDT,0,EQUITY,2003-10-16
PNR,Pentair plc,2004-02-04T00:00:00.000Z,TNS,0.33,0.35,4.37,EDT,0,EQUITY,2004-02-04
PNR,Pentair plc,2004-04-26T00:00:00.000Z,TNS,0.36,0.4,10.26,EDT,0,EQUITY,2004-04-26
PNR,Pentair plc,2004-07-21T00:00:00.000Z,TNS,0.52,0.55,6.49,EDT,0,EQUITY,2004-07-21
PNR,Pentair plc,2004-10-26T00:00:00.000Z,TNS,0.32,0.32,0.86,EDT,0,EQUITY,2004-10-26
PNR,Pentair plc,2005-02-02T00:00:00.000Z,TNS,0.33,0.33,1.12,EDT,0,EQUITY,2005-02-02
PNR,Pentair plc,2005-04-26T00:00:00.000Z,TNS,0.38,0.42,11.5,EDT,0,EQUITY,2005-04-26
PNR,Pentair plc,2005-07-26T00:00:00.000Z,TNS,0.63,0.63,-0.13,EDT,0,EQUITY,2005-07-26
PNR,Pentair plc,2005-10-25T00:00:00.000Z,TNS,0.46,0.48,4.52,EDT,0,EQUITY,2005-10-25
PNR,Pentair plc,2006-02-02T00:00:00.000Z,TNS,0.4,0.41,1.7,EDT,0,EQUITY,2006-02-02
PNR,Pentair plc,2006-04-27T00:00:00.000Z,TNS,0.42,0.42,1.2,EDT,0,EQUITY,2006-04-27
PNR,Pentair plc,2006-07-25T00:00:00.000Z,TNS,0.62,0.67,7.54,EDT,0,EQUITY,2006-07-25
PNR,Pentair plc,2006-10-24T00:00:00.000Z,TNS,0.3,0.33,8.36,EDT,0,EQUITY,2006-10-24
PNR,Pentair plc,2007-02-06T00:00:00.000Z,TNS,0.32,0.39,20.62,EDT,0,EQUITY,2007-02-06
PNR,Pentair plc,2007-04-24T00:00:00.000Z,TNS,0.4,0.42,6.33,EDT,0,EQUITY,2007-04-24
PNR,Pentair plc,2007-07-24T00:00:00.000Z,TNS,0.58,0.62,6.9,EDT,0,EQUITY,2007-07-24
PNR,Pentair plc,2007-10-23T00:00:00.000Z,TNS,0.5,0.53,6.36,EDT,0,EQUITY,2007-10-23
PNR,Pentair plc,2008-02-05T00:00:00.000Z,TNS,0.47,0.51,7.82,EDT,0,EQUITY,2008-02-05
PNR,Pentair plc,2008-04-22T00:00:00.000Z,TNS,0.48,0.53,10.84,EDT,0,EQUITY,2008-04-22
PNR,Pentair plc,2008-07-22T00:00:00.000Z,TNS,0.66,0.68,2.32,EDT,0,EQUITY,2008-07-22
PNR,Pentair plc,2008-10-21T00:00:00.000Z,TNS,0.52,0.55,5.57,EDT,0,EQUITY,2008-10-21
PNR,Pentair plc,2009-02-03T00:00:00.000Z,TNS,0.41,0.41,1.23,EDT,0,EQUITY,2009-02-03
PNR,Pentair plc,2009-04-21T00:00:00.000Z,TNS,0.21,0.2,-4.76,EDT,0,EQUITY,2009-04-21
PNR,Pentair plc,2009-07-21T00:00:00.000Z,TNS,0.38,0.38,-1.2,EDT,0,EQUITY,2009-07-21
PNR,Pentair plc,2009-10-20T00:00:00.000Z,TNS,0.41,0.42,2.26,EDT,0,EQUITY,2009-10-20
PNR,Pentair plc,2010-02-02T00:00:00.000Z,TNS,0.43,0.47,9.47,EDT,0,EQUITY,2010-02-02
PNR,Pentair plc,2010-04-27T00:00:00.000Z,TNS,0.35,0.35,0.19,EDT,0,EQUITY,2010-04-27
PNR,Pentair plc,2010-07-29T00:00:00.000Z,TNS,0.55,0.61,11.18,EDT,0,EQUITY,2010-07-29
PNR,Pentair plc,2010-10-26T00:00:00.000Z,TNS,0.52,0.55,6.45,EDT,0,EQUITY,2010-10-26
PNR,Pentair plc,2011-02-01T00:00:00.000Z,TNS,0.46,0.49,5.44,EDT,0,EQUITY,2011-02-01
PNR,Pentair plc,2011-04-26T00:00:00.000Z,TNS,0.44,0.52,17.02,EDT,0,EQUITY,2011-04-26
PNR,Pentair plc,2011-07-26T00:00:00.000Z,TNS,0.72,0.75,4.77,EDT,0,EQUITY,2011-07-26
PNR,Pentair plc,2011-10-26T00:00:00.000Z,TNS,0.58,0.58,0.29,EDT,0,EQUITY,2011-10-26
PNR,Pentair plc,2012-01-31T00:00:00.000Z,TNS,0.54,0.56,2.99,EDT,0,EQUITY,2012-01-31
PNR,Pentair plc,2012-04-24T00:00:00.000Z,TNS,0.56,0.64,15.11,EDT,0,EQUITY,2012-04-24
PNR,Pentair plc,2012-07-24T00:00:00.000Z,TNS,0.8,0.83,3.75,EDT,0,EQUITY,2012-07-24
PNR,Pentair plc,2012-11-01T00:00:00.000Z,TNS,0.63,0.64,1.96,EDT,0,EQUITY,2012-11-01
PNR,Pentair plc,2013-01-29T00:00:00.000Z,TNS,0.44,0.47,6.65,EDT,0,EQUITY,2013-01-29
PNR,Pentair plc,2013-04-23T00:00:00.000Z,TNS,0.56,0.58,3.57,EDT,0,EQUITY,2013-04-23
PNR,Pentair plc,2013-07-23T00:00:00.000Z,TNS,0.9,0.92,2.41,EDT,0,EQUITY,2013-07-23
PNR,Pentair plc,2013-10-22T00:00:00.000Z,TNS,0.86,0.86,0.43,EDT,0,EQUITY,2013-10-22
PNR,Pentair plc,2014-01-28T00:00:00.000Z,TNS,0.84,0.86,1.83,EDT,0,EQUITY,2014-01-28
PNR,Pentair plc,2014-04-22T00:00:00.000Z,TNS,0.73,0.73,0.31,EDT,0,EQUITY,2014-04-22
PNR,Pentair plc,2014-07-31T00:00:00.000Z,TNS,1.03,1.04,0.61,EDT,0,EQUITY,2014-07-31
PNR,Pentair plc,2014-10-21T00:00:00.000Z,TNS,0.94,1.0,6.72,EDT,0,EQUITY,2014-10-21
PNR,Pentair plc,2015-02-03T00:00:00.000Z,TNS,1.03,1.06,3.31,EDT,0,EQUITY,2015-02-03
PNR,Pentair plc,2015-04-21T00:00:00.000Z,TNS,0.65,0.76,16.74,EDT,0,EQUITY,2015-04-21
PNR,Pentair plc,2015-07-21T00:00:00.000Z,TNS,0.95,1.08,13.21,EDT,0,EQUITY,2015-07-21
PNR,Pentair plc,2015-10-20T00:00:00.000Z,TNS,0.95,0.97,2.65,EDT,0,EQUITY,2015-10-20
PNR,Pentair plc,2016-02-02T00:00:00.000Z,TNS,1.04,1.13,8.65,EDT,0,EQUITY,2016-02-02
PNR,Pentair plc,2016-04-26T00:00:00.000Z,TNS,0.71,0.76,6.44,EDT,0,EQUITY,2016-04-26
PNR,Pentair plc,2016-07-28T00:00:00.000Z,TNS,1.09,1.11,1.93,EDT,0,EQUITY,2016-07-28
PNR,Pentair plc,2016-10-25T00:00:00.000Z,TNS,0.72,0.78,7.88,EDT,0,EQUITY,2016-10-25
PNR,Pentair plc,2017-01-31T00:00:00.000Z,TNS,0.73,0.78,6.56,EDT,0,EQUITY,2017-01-31
PNR,Pentair plc,2017-04-25T00:00:00.000Z,TNS,0.61,0.65,6.21,EDT,0,EQUITY,2017-04-25
PNR,Pentair plc,2017-07-25T00:00:00.000Z,TNS,1.0,1.0,-0.4,EDT,0,EQUITY,2017-07-25
PNR,Pentair plc,2017-10-24T00:00:00.000Z,TNS,0.93,0.95,2.7,EDT,0,EQUITY,2017-10-24
PNR,Pentair plc,2018-01-30T00:00:00.000Z,TNS,0.93,0.93,-0.32,EDT,0,EQUITY,2018-01-30
PNR,Pentair plc,2018-04-19T00:00:00.000Z,TNS,0.83,0.88,6.15,EDT,0,EQUITY,2018-04-19
PNR,Pentair plc,2018-07-25T00:00:00.000Z,TNS,0.69,0.71,3.05,EDT,0,EQUITY,2018-07-25
PNR,Pentair plc,2018-10-23T00:00:00.000Z,TNS,0.52,0.54,3.85,EDT,0,EQUITY,2018-10-23
PNR,Pentair plc,2019-01-29T00:00:00.000Z,TNS,0.59,0.6,1.35,EDT,0,EQUITY,2019-01-29
PNR,Pentair plc,2019-04-17T00:00:00.000Z,TNS,0.44,0.43,-1.6,EDT,0,EQUITY,2019-04-17
PNR,Pentair plc,2019-07-23T00:00:00.000Z,TNS,0.65,0.69,5.83,EDT,0,EQUITY,2019-07-23
PNR,Pentair plc,2019-10-23T00:00:00.000Z,TNS,0.55,0.58,5.07,EDT,0,EQUITY,2019-10-23
PNR,Pentair plc,2020-01-28T00:00:00.000Z,TNS,0.65,0.68,4.62,EDT,0,EQUITY,2020-01-28
PNR,Pentair plc,2020-04-30T00:00:00.000Z,TNS,0.45,0.52,16.85,EDT,0,EQUITY,2020-04-30
PNR,Pentair plc,2020-07-23T00:00:00.000Z,TNS,0.49,0.59,20.16,EDT,0,EQUITY,2020-07-23
PNR,Pentair plc,2020-10-20T00:00:00.000Z,TNS,0.51,0.7,37.8,EDT,0,EQUITY,2020-10-20
PBCT,"People's United Financial, Inc.",1999-01-21T00:00:00.000Z,TNS,0.09,0.09,3.21,EDT,0,EQUITY,1999-01-21
PBCT,"People's United Financial, Inc.",1999-04-15T00:00:00.000Z,TNS,0.09,0.09,2.32,EDT,0,EQUITY,1999-04-15
PBCT,"People's United Financial, Inc.",1999-07-15T00:00:00.000Z,TNS,0.1,0.1,4.44,EDT,0,EQUITY,1999-07-15
PBCT,"People's United Financial, Inc.",1999-10-21T00:00:00.000Z,TNS,0.1,0.1,-0.78,EDT,0,EQUITY,1999-10-21
PBCT,"People's United Financial, Inc.",2000-01-20T00:00:00.000Z,TNS,0.1,0.09,-4.86,EDT,0,EQUITY,2000-01-20
PBCT,"People's United Financial, Inc.",2000-04-20T00:00:00.000Z,TNS,0.09,0.09,0.0,EDT,0,EQUITY,2000-04-20
PBCT,"People's United Financial, Inc.",2000-07-20T00:00:00.000Z,TNS,0.09,0.09,-2.7,EDT,0,EQUITY,2000-07-20
PBCT,"People's United Financial, Inc.",2000-10-19T00:00:00.000Z,TNS,0.09,0.09,-1.53,EDT,0,EQUITY,2000-10-19
PBCT,"People's United Financial, Inc.",2001-01-18T00:00:00.000Z,TNS,0.09,0.09,-7.06,EDT,0,EQUITY,2001-01-18
PBCT,"People's United Financial, Inc.",2001-04-19T00:00:00.000Z,TNS,0.04,0.05,8.79,EDT,0,EQUITY,2001-04-19
PBCT,"People's United Financial, Inc.",2001-07-19T00:00:00.000Z,TNS,0.07,0.04,-40.89,EDT,0,EQUITY,2001-07-19
PBCT,"People's United Financial, Inc.",2001-10-18T00:00:00.000Z,TNS,0.05,0.04,-27.99,EDT,0,EQUITY,2001-10-18
PBCT,"People's United Financial, Inc.",2002-01-17T00:00:00.000Z,TNS,0.04,0.04,-2.68,EDT,0,EQUITY,2002-01-17
PBCT,"People's United Financial, Inc.",2002-04-18T00:00:00.000Z,TNS,0.04,0.04,1.9,EDT,0,EQUITY,2002-04-18
PBCT,"People's United Financial, Inc.",2002-07-18T00:00:00.000Z,TNS,0.04,0.04,1.46,EDT,0,EQUITY,2002-07-18
PBCT,"People's United Financial, Inc.",2002-10-17T00:00:00.000Z,TNS,0.05,0.05,-0.84,EDT,0,EQUITY,2002-10-17
PBCT,"People's United Financial, Inc.",2003-01-16T00:00:00.000Z,TNS,0.06,0.06,1.21,EDT,0,EQUITY,2003-01-16
PBCT,"People's United Financial, Inc.",2003-04-16T00:00:00.000Z,TNS,0.06,0.06,-4.41,EDT,0,EQUITY,2003-04-16
PBCT,"People's United Financial, Inc.",2003-07-17T00:00:00.000Z,TNS,0.05,0.05,2.46,EDT,0,EQUITY,2003-07-17
PBCT,"People's United Financial, Inc.",2003-10-16T00:00:00.000Z,TNS,0.05,0.05,-0.84,EDT,0,EQUITY,2003-10-16
PBCT,"People's United Financial, Inc.",2004-01-15T00:00:00.000Z,TNS,0.05,0.06,17.91,EDT,0,EQUITY,2004-01-15
PBCT,"People's United Financial, Inc.",2004-04-15T00:00:00.000Z,TNS,0.07,0.07,-1.28,EDT,0,EQUITY,2004-04-15
